name,age,country,policytype,policytier,sumassured,smokerdrinker,numdiseases,diseases,annualpremium,priceofvehicle,ageofvehicle,typeofvehicle,propertyvalue,propertyage,propertytype,propertysize,destinationcountry,tripdurationdays,existingmedicalcondition,healthcoverage,baggagecoverage,tripcancellationcoverage,accidentcoverage,trippremium
sarah moore,37,india,house,basic,4533606.0,nan,,nan,9113.0,,,nan,5039071.0,19.0,apartment,734.0,nan,,nan,nan,nan,nan,nan,
lauren daniels,31,india,house,basic,4252068.0,nan,,nan,8504.0,,,nan,5307277.0,6.0,apartment,775.0,nan,,nan,nan,nan,nan,nan,
whitney peters,36,india,house,basic,5002408.0,nan,,nan,10005.0,,,nan,6463849.0,7.0,apartment,535.0,nan,,nan,nan,nan,nan,nan,
william baker,27,india,house,basic,5200230.0,nan,,nan,10452.0,,,nan,6837879.0,22.0,apartment,778.0,nan,,nan,nan,nan,nan,nan,
james brown,34,india,house,basic,6232636.0,nan,,nan,12528.0,,,nan,7218538.0,21.0,apartment,504.0,nan,,nan,nan,nan,nan,nan,
carol tucker,69,india,house,basic,3929590.0,nan,,nan,7859.0,,,nan,5434473.0,8.0,apartment,568.0,nan,,nan,nan,nan,nan,nan,
amber kidd,46,india,house,basic,5536785.0,nan,,nan,11074.0,,,nan,7320388.0,8.0,apartment,579.0,nan,,nan,nan,nan,nan,nan,
jessica callahan,28,india,house,basic,5323364.0,nan,,nan,10700.0,,,nan,6438144.0,21.0,apartment,604.0,nan,,nan,nan,nan,nan,nan,
abigail baird,28,india,house,basic,6273057.0,nan,,nan,12546.0,,,nan,7119839.0,8.0,apartment,750.0,nan,,nan,nan,nan,nan,nan,
nicholas fitzgerald,49,india,house,basic,3818489.0,nan,,nan,7637.0,,,nan,5387127.0,8.0,apartment,716.0,nan,,nan,nan,nan,nan,nan,
john whitehead,60,india,house,basic,4706661.0,nan,,nan,9413.0,,,nan,5548697.0,5.0,apartment,634.0,nan,,nan,nan,nan,nan,nan,
denise jacobs,50,india,house,basic,4907704.0,nan,,nan,9815.0,,,nan,6793848.0,0.0,apartment,787.0,nan,,nan,nan,nan,nan,nan,
matthew mcmillan,27,india,house,basic,4876574.0,nan,,nan,9753.0,,,nan,5625178.0,1.0,apartment,779.0,nan,,nan,nan,nan,nan,nan,
christopher bass,68,india,house,basic,5308736.0,nan,,nan,10671.0,,,nan,7317458.0,13.0,apartment,575.0,nan,,nan,nan,nan,nan,nan,
daniel baker,60,india,house,basic,4844959.0,nan,,nan,9738.0,,,nan,6529459.0,11.0,apartment,520.0,nan,,nan,nan,nan,nan,nan,
kelly donovan,37,india,house,basic,4409965.0,nan,,nan,8864.0,,,nan,5431147.0,24.0,apartment,681.0,nan,,nan,nan,nan,nan,nan,
rebecca dougherty,53,india,house,basic,5056540.0,nan,,nan,10113.0,,,nan,5648243.0,5.0,apartment,621.0,nan,,nan,nan,nan,nan,nan,
arthur reed,56,india,house,basic,5701812.0,nan,,nan,11404.0,,,nan,6729288.0,5.0,apartment,512.0,nan,,nan,nan,nan,nan,nan,
derek frazier,37,india,house,basic,4922975.0,nan,,nan,9846.0,,,nan,6726850.0,8.0,apartment,627.0,nan,,nan,nan,nan,nan,nan,
patrick perez,36,india,house,basic,4753817.0,nan,,nan,9508.0,,,nan,5453385.0,1.0,apartment,695.0,nan,,nan,nan,nan,nan,nan,
lauren haley,46,india,house,basic,4442232.0,nan,,nan,8929.0,,,nan,5837069.0,11.0,apartment,735.0,nan,,nan,nan,nan,nan,nan,
brian mendoza,64,india,house,basic,4383752.0,nan,,nan,8811.0,,,nan,5935009.0,21.0,apartment,512.0,nan,,nan,nan,nan,nan,nan,
stacy rodriguez,48,india,house,basic,4662341.0,nan,,nan,9371.0,,,nan,6168545.0,24.0,apartment,535.0,nan,,nan,nan,nan,nan,nan,
amy dougherty,57,india,house,basic,6396036.0,nan,,nan,12856.0,,,nan,7136602.0,21.0,apartment,704.0,nan,,nan,nan,nan,nan,nan,
angelica vincent,60,india,house,basic,5592930.0,nan,,nan,11186.0,,,nan,6388943.0,3.0,apartment,514.0,nan,,nan,nan,nan,nan,nan,
carolyn cordova,40,india,house,basic,4068265.0,nan,,nan,8137.0,,,nan,5748967.0,8.0,apartment,797.0,nan,,nan,nan,nan,nan,nan,
rachel little,34,india,house,basic,5848996.0,nan,,nan,11756.0,,,nan,6822692.0,23.0,apartment,676.0,nan,,nan,nan,nan,nan,nan,
michael brown,69,india,house,basic,6286948.0,nan,,nan,12637.0,,,nan,7145063.0,12.0,apartment,559.0,nan,,nan,nan,nan,nan,nan,
chad cortez,52,india,house,basic,4777101.0,nan,,nan,9602.0,,,nan,6068383.0,22.0,apartment,522.0,nan,,nan,nan,nan,nan,nan,
john zamora,37,india,house,basic,5707010.0,nan,,nan,11471.0,,,nan,7258431.0,11.0,apartment,600.0,nan,,nan,nan,nan,nan,nan,
erika gonzalez,67,india,house,basic,5552380.0,nan,,nan,11160.0,,,nan,6384959.0,21.0,apartment,660.0,nan,,nan,nan,nan,nan,nan,
richard rodriguez,54,india,house,basic,5571043.0,nan,,nan,11198.0,,,nan,7127025.0,21.0,apartment,658.0,nan,,nan,nan,nan,nan,nan,
sharon cochran,67,india,house,basic,4607466.0,nan,,nan,9215.0,,,nan,6240067.0,4.0,apartment,783.0,nan,,nan,nan,nan,nan,nan,
sharon cherry,56,india,house,basic,5363284.0,nan,,nan,10780.0,,,nan,6590250.0,19.0,apartment,589.0,nan,,nan,nan,nan,nan,nan,
sandra aguilar,59,india,house,basic,5527542.0,nan,,nan,11055.0,,,nan,7298215.0,9.0,apartment,500.0,nan,,nan,nan,nan,nan,nan,
steven cook,64,india,house,basic,5859569.0,nan,,nan,11778.0,,,nan,7432632.0,14.0,apartment,664.0,nan,,nan,nan,nan,nan,nan,
nicole johnson,40,india,house,basic,5063454.0,nan,,nan,10178.0,,,nan,5896328.0,15.0,apartment,761.0,nan,,nan,nan,nan,nan,nan,
eric warner,44,india,house,basic,4460035.0,nan,,nan,8965.0,,,nan,5355658.0,16.0,apartment,645.0,nan,,nan,nan,nan,nan,nan,
samantha chavez,34,india,house,basic,4785025.0,nan,,nan,9618.0,,,nan,6405881.0,24.0,apartment,547.0,nan,,nan,nan,nan,nan,nan,
joseph mendoza,33,india,house,basic,4188576.0,nan,,nan,8377.0,,,nan,5942211.0,4.0,apartment,601.0,nan,,nan,nan,nan,nan,nan,
richard washington,35,india,house,basic,5474632.0,nan,,nan,11004.0,,,nan,6992866.0,14.0,apartment,537.0,nan,,nan,nan,nan,nan,nan,
dominique hamilton,66,india,house,basic,6222806.0,nan,,nan,12508.0,,,nan,7414538.0,22.0,apartment,599.0,nan,,nan,nan,nan,nan,nan,
michael williams,58,india,house,basic,5549389.0,nan,,nan,11099.0,,,nan,6676265.0,4.0,apartment,624.0,nan,,nan,nan,nan,nan,nan,
tracy wells,69,india,house,basic,4004554.0,nan,,nan,8009.0,,,nan,5447059.0,7.0,apartment,717.0,nan,,nan,nan,nan,nan,nan,
philip fernandez,55,india,house,basic,5820326.0,nan,,nan,11641.0,,,nan,7172472.0,1.0,apartment,737.0,nan,,nan,nan,nan,nan,nan,
aaron young,32,india,house,basic,5482736.0,nan,,nan,11020.0,,,nan,6914539.0,25.0,apartment,568.0,nan,,nan,nan,nan,nan,nan,
mark mills,32,india,house,basic,6450392.0,nan,,nan,12965.0,,,nan,7344302.0,24.0,apartment,662.0,nan,,nan,nan,nan,nan,nan,
patricia schwartz,62,india,house,basic,5616766.0,nan,,nan,11290.0,,,nan,7117193.0,17.0,apartment,718.0,nan,,nan,nan,nan,nan,nan,
michelle evans,62,india,house,basic,5944773.0,nan,,nan,11890.0,,,nan,6990928.0,8.0,apartment,730.0,nan,,nan,nan,nan,nan,nan,
michelle harmon,56,india,house,basic,5086736.0,nan,,nan,10224.0,,,nan,6163128.0,15.0,apartment,766.0,nan,,nan,nan,nan,nan,nan,
kenneth scott,61,india,house,basic,5182631.0,nan,,nan,10417.0,,,nan,6844959.0,22.0,apartment,539.0,nan,,nan,nan,nan,nan,nan,
ashley waller,70,india,house,basic,4589331.0,nan,,nan,9225.0,,,nan,6408646.0,17.0,apartment,663.0,nan,,nan,nan,nan,nan,nan,
garrett lin,40,india,house,basic,4361435.0,nan,,nan,8766.0,,,nan,5969980.0,22.0,apartment,696.0,nan,,nan,nan,nan,nan,nan,
crystal johnson,28,india,house,basic,4037285.0,nan,,nan,8115.0,,,nan,5269395.0,13.0,apartment,712.0,nan,,nan,nan,nan,nan,nan,
julia torres,51,india,house,basic,5844102.0,nan,,nan,11688.0,,,nan,6743883.0,6.0,apartment,531.0,nan,,nan,nan,nan,nan,nan,
zachary vargas phd,46,india,house,basic,6072620.0,nan,,nan,12206.0,,,nan,7449806.0,24.0,apartment,510.0,nan,,nan,nan,nan,nan,nan,
connor dominguez,31,india,house,basic,4274512.0,nan,,nan,8549.0,,,nan,5024729.0,9.0,apartment,680.0,nan,,nan,nan,nan,nan,nan,
cassandra williams,40,india,house,basic,5955838.0,nan,,nan,11971.0,,,nan,7257460.0,25.0,apartment,779.0,nan,,nan,nan,nan,nan,nan,
joe miranda,54,india,house,basic,5547783.0,nan,,nan,11096.0,,,nan,7047782.0,8.0,apartment,612.0,nan,,nan,nan,nan,nan,nan,
joseph woodward,33,india,house,basic,5542365.0,nan,,nan,11140.0,,,nan,6630985.0,21.0,apartment,672.0,nan,,nan,nan,nan,nan,nan,
ryan salazar,34,india,house,basic,5101075.0,nan,,nan,10202.0,,,nan,5692247.0,4.0,apartment,739.0,nan,,nan,nan,nan,nan,nan,
timothy williams,61,india,house,basic,4156333.0,nan,,nan,8354.0,,,nan,5113105.0,18.0,apartment,701.0,nan,,nan,nan,nan,nan,nan,
michael tran,62,india,house,basic,4674366.0,nan,,nan,9349.0,,,nan,5352101.0,4.0,apartment,719.0,nan,,nan,nan,nan,nan,nan,
pamela watkins,50,india,house,basic,3988797.0,nan,,nan,8017.0,,,nan,5210909.0,12.0,apartment,633.0,nan,,nan,nan,nan,nan,nan,
robert walker phd,70,india,house,basic,5580441.0,nan,,nan,11217.0,,,nan,6370890.0,24.0,apartment,672.0,nan,,nan,nan,nan,nan,nan,
michael anderson,43,india,house,basic,5374343.0,nan,,nan,10749.0,,,nan,6768171.0,2.0,apartment,629.0,nan,,nan,nan,nan,nan,nan,
david douglas jr.,56,india,house,basic,4331474.0,nan,,nan,8663.0,,,nan,5218462.0,7.0,apartment,679.0,nan,,nan,nan,nan,nan,nan,
david alvarez,31,india,house,basic,3824291.0,nan,,nan,7649.0,,,nan,5168854.0,7.0,apartment,515.0,nan,,nan,nan,nan,nan,nan,
robert potter,37,india,house,basic,4481491.0,nan,,nan,8963.0,,,nan,5639137.0,4.0,apartment,622.0,nan,,nan,nan,nan,nan,nan,
daniel kennedy,69,india,house,basic,6186197.0,nan,,nan,12434.0,,,nan,7365459.0,14.0,apartment,611.0,nan,,nan,nan,nan,nan,nan,
mary marshall,56,india,house,basic,4927250.0,nan,,nan,9904.0,,,nan,5703758.0,24.0,apartment,558.0,nan,,nan,nan,nan,nan,nan,
cameron fisher,46,india,house,basic,4830498.0,nan,,nan,9661.0,,,nan,5453399.0,0.0,apartment,796.0,nan,,nan,nan,nan,nan,nan,
jeremy mosley,67,india,house,basic,4862676.0,nan,,nan,9774.0,,,nan,6574151.0,22.0,apartment,703.0,nan,,nan,nan,nan,nan,nan,
randy robinson,58,india,house,basic,5142857.0,nan,,nan,10337.0,,,nan,6018584.0,22.0,apartment,552.0,nan,,nan,nan,nan,nan,nan,
john mcfarland,68,india,house,basic,3900658.0,nan,,nan,7840.0,,,nan,5507741.0,25.0,apartment,789.0,nan,,nan,nan,nan,nan,nan,
tyler baker,29,india,house,basic,5445500.0,nan,,nan,10891.0,,,nan,6796747.0,2.0,apartment,689.0,nan,,nan,nan,nan,nan,nan,
jamie smith,63,india,house,basic,3643805.0,nan,,nan,7324.0,,,nan,5053066.0,15.0,apartment,715.0,nan,,nan,nan,nan,nan,nan,
michelle brown,29,india,house,basic,5093866.0,nan,,nan,10239.0,,,nan,6928286.0,13.0,apartment,578.0,nan,,nan,nan,nan,nan,nan,
brenda hall,59,india,house,basic,4886004.0,nan,,nan,9821.0,,,nan,6132807.0,24.0,apartment,775.0,nan,,nan,nan,nan,nan,nan,
denise jones,69,india,house,basic,6514530.0,nan,,nan,13029.0,,,nan,7485018.0,10.0,apartment,637.0,nan,,nan,nan,nan,nan,nan,
pamela boyd,55,india,house,basic,5245010.0,nan,,nan,10490.0,,,nan,6169909.0,7.0,apartment,730.0,nan,,nan,nan,nan,nan,nan,
david wright,29,india,house,basic,5264173.0,nan,,nan,10528.0,,,nan,6589596.0,0.0,apartment,672.0,nan,,nan,nan,nan,nan,nan,
joyce solis,44,india,house,basic,4442833.0,nan,,nan,8886.0,,,nan,5762691.0,6.0,apartment,749.0,nan,,nan,nan,nan,nan,nan,
kaitlin hardin,50,india,house,basic,5400608.0,nan,,nan,10855.0,,,nan,6427484.0,19.0,apartment,643.0,nan,,nan,nan,nan,nan,nan,
anthony french,32,india,house,basic,6521888.0,nan,,nan,13109.0,,,nan,7331156.0,16.0,apartment,505.0,nan,,nan,nan,nan,nan,nan,
joann forbes,52,india,house,basic,4876203.0,nan,,nan,9801.0,,,nan,6012320.0,15.0,apartment,708.0,nan,,nan,nan,nan,nan,nan,
katherine brown,63,india,house,basic,6007426.0,nan,,nan,12075.0,,,nan,6996879.0,14.0,apartment,751.0,nan,,nan,nan,nan,nan,nan,
corey cortez,56,india,house,basic,5226415.0,nan,,nan,10505.0,,,nan,6234113.0,12.0,apartment,613.0,nan,,nan,nan,nan,nan,nan,
stephanie knight,25,india,house,basic,6030935.0,nan,,nan,12122.0,,,nan,7439220.0,15.0,apartment,688.0,nan,,nan,nan,nan,nan,nan,
margaret erickson,30,india,house,basic,5226670.0,nan,,nan,10453.0,,,nan,6784692.0,10.0,apartment,781.0,nan,,nan,nan,nan,nan,nan,
alexander davis,52,india,house,basic,4578344.0,nan,,nan,9157.0,,,nan,6136305.0,8.0,apartment,656.0,nan,,nan,nan,nan,nan,nan,
brent garcia,35,india,house,basic,5104160.0,nan,,nan,10259.0,,,nan,6323504.0,23.0,apartment,561.0,nan,,nan,nan,nan,nan,nan,
michael white,66,india,house,basic,4896923.0,nan,,nan,9794.0,,,nan,5776574.0,6.0,apartment,598.0,nan,,nan,nan,nan,nan,nan,
leah lee,40,india,house,basic,5653999.0,nan,,nan,11365.0,,,nan,7472906.0,19.0,apartment,768.0,nan,,nan,nan,nan,nan,nan,
joshua cooke,30,india,house,basic,4489578.0,nan,,nan,8979.0,,,nan,5814188.0,7.0,apartment,651.0,nan,,nan,nan,nan,nan,nan,
darlene miller,70,india,house,basic,3819106.0,nan,,nan,7638.0,,,nan,5059342.0,4.0,apartment,773.0,nan,,nan,nan,nan,nan,nan,
jamie walton,69,india,house,basic,6506996.0,nan,,nan,13079.0,,,nan,7320955.0,22.0,apartment,649.0,nan,,nan,nan,nan,nan,nan,
alyssa long,41,india,house,basic,5751677.0,nan,,nan,11503.0,,,nan,7058894.0,0.0,apartment,552.0,nan,,nan,nan,nan,nan,nan,
michael powell,31,india,house,basic,5163910.0,nan,,nan,10328.0,,,nan,7007872.0,10.0,apartment,725.0,nan,,nan,nan,nan,nan,nan,
jennifer adkins,61,india,house,basic,5237515.0,nan,,nan,10475.0,,,nan,6058971.0,3.0,apartment,744.0,nan,,nan,nan,nan,nan,nan,
heather maldonado,69,india,house,basic,5832870.0,nan,,nan,11724.0,,,nan,7062534.0,18.0,apartment,537.0,nan,,nan,nan,nan,nan,nan,
karen bradley,64,india,house,basic,4579949.0,nan,,nan,9206.0,,,nan,5636389.0,25.0,apartment,576.0,nan,,nan,nan,nan,nan,nan,
priscilla floyd,65,india,house,basic,4348042.0,nan,,nan,8696.0,,,nan,5357274.0,3.0,apartment,627.0,nan,,nan,nan,nan,nan,nan,
laura robertson,69,india,house,basic,4698426.0,nan,,nan,9444.0,,,nan,5946600.0,12.0,apartment,767.0,nan,,nan,nan,nan,nan,nan,
audrey jackson,55,india,house,basic,5083499.0,nan,,nan,10167.0,,,nan,6247189.0,9.0,apartment,719.0,nan,,nan,nan,nan,nan,nan,
debra morton,69,india,house,basic,4019942.0,nan,,nan,8080.0,,,nan,5416215.0,20.0,apartment,606.0,nan,,nan,nan,nan,nan,nan,
jessica gross,30,india,house,basic,3924018.0,nan,,nan,7848.0,,,nan,5340524.0,7.0,apartment,580.0,nan,,nan,nan,nan,nan,nan,
madison poole,29,india,house,basic,4469240.0,nan,,nan,8983.0,,,nan,5656545.0,13.0,apartment,501.0,nan,,nan,nan,nan,nan,nan,
jonathan peterson,69,india,house,basic,5202391.0,nan,,nan,10405.0,,,nan,6970955.0,1.0,apartment,649.0,nan,,nan,nan,nan,nan,nan,
dr. hannah patterson,34,india,house,basic,5180470.0,nan,,nan,10361.0,,,nan,6185806.0,2.0,apartment,732.0,nan,,nan,nan,nan,nan,nan,
lindsay martinez,54,india,house,basic,5403191.0,nan,,nan,10860.0,,,nan,7473756.0,13.0,apartment,601.0,nan,,nan,nan,nan,nan,nan,
ashley barton,62,india,house,basic,4017769.0,nan,,nan,8036.0,,,nan,5624906.0,4.0,apartment,636.0,nan,,nan,nan,nan,nan,nan,
angela vaughn,49,india,house,basic,4955626.0,nan,,nan,9911.0,,,nan,6290217.0,9.0,apartment,791.0,nan,,nan,nan,nan,nan,nan,
tina sanders,51,india,house,basic,5020953.0,nan,,nan,10042.0,,,nan,6275450.0,8.0,apartment,706.0,nan,,nan,nan,nan,nan,nan,
lawrence adkins,67,india,house,basic,4839764.0,nan,,nan,9728.0,,,nan,6836093.0,19.0,apartment,541.0,nan,,nan,nan,nan,nan,nan,
janet cook,35,india,house,basic,4562360.0,nan,,nan,9125.0,,,nan,6351914.0,0.0,apartment,628.0,nan,,nan,nan,nan,nan,nan,
christopher jones,37,india,house,basic,6670669.0,nan,,nan,13341.0,,,nan,7412559.0,0.0,apartment,800.0,nan,,nan,nan,nan,nan,nan,
steven carrillo,38,india,house,basic,5226922.0,nan,,nan,10454.0,,,nan,6130411.0,1.0,apartment,795.0,nan,,nan,nan,nan,nan,nan,
tammy hill,56,india,house,basic,5498167.0,nan,,nan,11051.0,,,nan,6973423.0,20.0,apartment,765.0,nan,,nan,nan,nan,nan,nan,
john mayer,35,india,house,basic,4764281.0,nan,,nan,9576.0,,,nan,5761220.0,13.0,apartment,799.0,nan,,nan,nan,nan,nan,nan,
richard munoz,49,india,house,basic,4207491.0,nan,,nan,8457.0,,,nan,5382698.0,11.0,apartment,740.0,nan,,nan,nan,nan,nan,nan,
angela may md,44,india,house,basic,4254871.0,nan,,nan,8510.0,,,nan,5438723.0,10.0,apartment,582.0,nan,,nan,nan,nan,nan,nan,
tim larsen,67,india,house,basic,5029307.0,nan,,nan,10109.0,,,nan,6208873.0,24.0,apartment,705.0,nan,,nan,nan,nan,nan,nan,
amy kennedy,49,india,house,basic,4105698.0,nan,,nan,8211.0,,,nan,5369349.0,8.0,apartment,661.0,nan,,nan,nan,nan,nan,nan,
nicole acosta,28,india,house,basic,6255512.0,nan,,nan,12574.0,,,nan,7158373.0,21.0,apartment,500.0,nan,,nan,nan,nan,nan,nan,
jennifer yu,70,india,house,basic,5411460.0,nan,,nan,10823.0,,,nan,6733285.0,6.0,apartment,527.0,nan,,nan,nan,nan,nan,nan,
rebecca edwards,69,india,house,basic,5036776.0,nan,,nan,10124.0,,,nan,7090831.0,24.0,apartment,726.0,nan,,nan,nan,nan,nan,nan,
cathy robinson,41,india,house,basic,5752480.0,nan,,nan,11505.0,,,nan,7303594.0,9.0,apartment,567.0,nan,,nan,nan,nan,nan,nan,
erin warner,44,india,house,basic,6291953.0,nan,,nan,12584.0,,,nan,7033028.0,0.0,apartment,562.0,nan,,nan,nan,nan,nan,nan,
ricky davis ii,43,india,house,basic,4863993.0,nan,,nan,9728.0,,,nan,6003686.0,9.0,apartment,581.0,nan,,nan,nan,nan,nan,nan,
nathan freeman,43,india,house,basic,6029720.0,nan,,nan,12059.0,,,nan,6711236.0,7.0,apartment,547.0,nan,,nan,nan,nan,nan,nan,
allen rosales,54,india,house,basic,6009074.0,nan,,nan,12078.0,,,nan,6935452.0,20.0,apartment,560.0,nan,,nan,nan,nan,nan,nan,
shannon rogers,61,india,house,basic,4697277.0,nan,,nan,9442.0,,,nan,6224156.0,22.0,apartment,760.0,nan,,nan,nan,nan,nan,nan,
tina reynolds,62,india,house,basic,5656079.0,nan,,nan,11369.0,,,nan,6980633.0,14.0,apartment,624.0,nan,,nan,nan,nan,nan,nan,
alexandra ho,55,india,house,basic,5079560.0,nan,,nan,10210.0,,,nan,5799477.0,23.0,apartment,760.0,nan,,nan,nan,nan,nan,nan,
bethany garcia,38,india,house,basic,5461810.0,nan,,nan,10924.0,,,nan,6158665.0,10.0,apartment,712.0,nan,,nan,nan,nan,nan,nan,
john bell,61,india,house,basic,5173196.0,nan,,nan,10346.0,,,nan,6120603.0,9.0,apartment,501.0,nan,,nan,nan,nan,nan,nan,
karen lopez,43,india,house,basic,5866443.0,nan,,nan,11733.0,,,nan,7432374.0,4.0,apartment,750.0,nan,,nan,nan,nan,nan,nan,
james gardner,42,india,house,basic,5497020.0,nan,,nan,11049.0,,,nan,6447554.0,17.0,apartment,670.0,nan,,nan,nan,nan,nan,nan,
samantha howard,37,india,house,basic,6192299.0,nan,,nan,12385.0,,,nan,6909853.0,6.0,apartment,664.0,nan,,nan,nan,nan,nan,nan,
michael stewart,27,india,house,basic,6445412.0,nan,,nan,12891.0,,,nan,7398293.0,7.0,apartment,696.0,nan,,nan,nan,nan,nan,nan,
jamie snyder,56,india,house,basic,4118443.0,nan,,nan,8278.0,,,nan,5183070.0,23.0,apartment,662.0,nan,,nan,nan,nan,nan,nan,
elizabeth oliver dds,32,india,house,basic,5910830.0,nan,,nan,11881.0,,,nan,6619331.0,15.0,apartment,577.0,nan,,nan,nan,nan,nan,nan,
jeremy dalton,66,india,house,basic,6217265.0,nan,,nan,12435.0,,,nan,7106761.0,3.0,apartment,669.0,nan,,nan,nan,nan,nan,nan,
courtney mills,40,india,house,basic,3809386.0,nan,,nan,7657.0,,,nan,5418221.0,14.0,apartment,769.0,nan,,nan,nan,nan,nan,nan,
bailey duran dds,42,india,house,basic,5334657.0,nan,,nan,10669.0,,,nan,6719574.0,2.0,apartment,579.0,nan,,nan,nan,nan,nan,nan,
rodney morales,59,india,house,basic,4597145.0,nan,,nan,9240.0,,,nan,6420028.0,20.0,apartment,703.0,nan,,nan,nan,nan,nan,nan,
anthony everett,27,india,house,basic,5974098.0,nan,,nan,11948.0,,,nan,7238174.0,10.0,apartment,694.0,nan,,nan,nan,nan,nan,nan,
dr. william warren,29,india,house,basic,5187902.0,nan,,nan,10428.0,,,nan,7269185.0,19.0,apartment,518.0,nan,,nan,nan,nan,nan,nan,
larry lane,67,india,house,basic,4455915.0,nan,,nan,8956.0,,,nan,6205354.0,23.0,apartment,616.0,nan,,nan,nan,nan,nan,nan,
christopher hicks,26,india,house,basic,4547603.0,nan,,nan,9095.0,,,nan,5421557.0,5.0,apartment,727.0,nan,,nan,nan,nan,nan,nan,
paula gentry,70,india,house,basic,3693314.0,nan,,nan,7424.0,,,nan,5192900.0,25.0,apartment,666.0,nan,,nan,nan,nan,nan,nan,
lisa durham,26,india,house,basic,4921521.0,nan,,nan,9843.0,,,nan,6572197.0,4.0,apartment,720.0,nan,,nan,nan,nan,nan,nan,
michael mckinney,54,india,house,basic,5419753.0,nan,,nan,10840.0,,,nan,7373674.0,5.0,apartment,592.0,nan,,nan,nan,nan,nan,nan,
john lowe,39,india,house,basic,5828912.0,nan,,nan,11716.0,,,nan,6604507.0,15.0,apartment,623.0,nan,,nan,nan,nan,nan,nan,
david jones,39,india,house,basic,4485153.0,nan,,nan,9015.0,,,nan,5973868.0,20.0,apartment,736.0,nan,,nan,nan,nan,nan,nan,
charles bush,56,india,house,basic,4210543.0,nan,,nan,8421.0,,,nan,5039415.0,9.0,apartment,738.0,nan,,nan,nan,nan,nan,nan,
laura roberts,53,india,house,basic,4765706.0,nan,,nan,9579.0,,,nan,5309799.0,11.0,apartment,726.0,nan,,nan,nan,nan,nan,nan,
christopher parker,28,india,house,basic,5891954.0,nan,,nan,11843.0,,,nan,6779680.0,14.0,apartment,628.0,nan,,nan,nan,nan,nan,nan,
michael warner,47,india,house,basic,4943217.0,nan,,nan,9886.0,,,nan,6613520.0,3.0,apartment,747.0,nan,,nan,nan,nan,nan,nan,
kirk carter,59,india,house,basic,5845516.0,nan,,nan,11691.0,,,nan,6505583.0,9.0,apartment,794.0,nan,,nan,nan,nan,nan,nan,
matthew moore,60,india,house,basic,3572662.0,nan,,nan,7145.0,,,nan,5092021.0,8.0,apartment,702.0,nan,,nan,nan,nan,nan,nan,
casey blanchard,42,india,house,basic,4451650.0,nan,,nan,8903.0,,,nan,5205706.0,9.0,apartment,754.0,nan,,nan,nan,nan,nan,nan,
cynthia bates,51,india,house,basic,4780744.0,nan,,nan,9609.0,,,nan,6477741.0,20.0,apartment,612.0,nan,,nan,nan,nan,nan,nan,
jessica cobb,45,india,house,basic,4622086.0,nan,,nan,9290.0,,,nan,5573693.0,20.0,apartment,549.0,nan,,nan,nan,nan,nan,nan,
robert garza,29,india,house,basic,5294045.0,nan,,nan,10641.0,,,nan,6848946.0,18.0,apartment,517.0,nan,,nan,nan,nan,nan,nan,
jason oliver,63,india,house,basic,4568629.0,nan,,nan,9137.0,,,nan,5378046.0,10.0,apartment,651.0,nan,,nan,nan,nan,nan,nan,
jason crawford,68,india,house,basic,4719801.0,nan,,nan,9487.0,,,nan,5842194.0,25.0,apartment,567.0,nan,,nan,nan,nan,nan,nan,
michele edwards,37,india,house,basic,6258881.0,nan,,nan,12518.0,,,nan,7226556.0,8.0,apartment,756.0,nan,,nan,nan,nan,nan,nan,
sarah duncan,48,india,house,basic,6136925.0,nan,,nan,12335.0,,,nan,7021016.0,23.0,apartment,651.0,nan,,nan,nan,nan,nan,nan,
andre terrell,32,india,house,basic,5925458.0,nan,,nan,11851.0,,,nan,6964324.0,4.0,apartment,538.0,nan,,nan,nan,nan,nan,nan,
heather montes,25,india,house,basic,4787212.0,nan,,nan,9622.0,,,nan,6666864.0,11.0,apartment,785.0,nan,,nan,nan,nan,nan,nan,
emily herrera,69,india,house,basic,3665897.0,nan,,nan,7368.0,,,nan,5058379.0,17.0,apartment,635.0,nan,,nan,nan,nan,nan,nan,
sandy evans,54,india,house,basic,5272989.0,nan,,nan,10599.0,,,nan,6099584.0,12.0,apartment,799.0,nan,,nan,nan,nan,nan,nan,
maria olson,37,india,house,basic,3845404.0,nan,,nan,7729.0,,,nan,5454436.0,15.0,apartment,619.0,nan,,nan,nan,nan,nan,nan,
cynthia moore,64,india,house,basic,4543642.0,nan,,nan,9133.0,,,nan,6375758.0,20.0,apartment,613.0,nan,,nan,nan,nan,nan,nan,
olivia harris,65,india,house,basic,4562444.0,nan,,nan,9125.0,,,nan,6267477.0,3.0,apartment,709.0,nan,,nan,nan,nan,nan,nan,
donna landry,38,india,house,basic,4515625.0,nan,,nan,9031.0,,,nan,6276597.0,3.0,apartment,752.0,nan,,nan,nan,nan,nan,nan,
andrew avila,68,india,house,basic,4311545.0,nan,,nan,8666.0,,,nan,5569016.0,14.0,apartment,698.0,nan,,nan,nan,nan,nan,nan,
bruce hernandez,30,india,house,basic,6164637.0,nan,,nan,12391.0,,,nan,7265731.0,18.0,apartment,714.0,nan,,nan,nan,nan,nan,nan,
steven flores,53,india,house,basic,5548023.0,nan,,nan,11152.0,,,nan,6740151.0,15.0,apartment,550.0,nan,,nan,nan,nan,nan,nan,
